tpm_convergence,sync_rate,match_probability,round_count,carrier_latency,packet_loss,throughput,jitter,share_reconstruction_failures,flow_stats,label,label_name
0.856802,0.623628,0.831314,0.562751,11.019606,0.044899,145.862738,1.344582,0.000000,18.134119,2,MajorityAttack
1.000000,0.726424,0.949995,0.591639,10.158488,0.010734,131.338144,1.284472,0.000000,43.609462,3,TrafficAnomaly
1.000000,0.698895,1.000000,0.324560,12.245735,0.058448,133.462014,2.269743,2.000000,39.857146,3,TrafficAnomaly
1.000000,0.638224,0.881857,0.438212,11.811389,0.035824,119.336359,1.265938,1.000000,23.150710,2,MajorityAttack
0.964298,0.610742,0.952630,0.567765,13.084173,0.022649,187.081929,0.856535,1.000000,11.282634,0,Normal
1.000000,0.560008,1.000000,0.881667,10.767379,0.000000,197.746017,1.350916,1.000000,12.581736,0,Normal
1.000000,0.546178,0.972818,0.618781,11.604146,0.000000,165.088050,1.460474,-0.000000,13.114619,1,GeometricAttack
1.000000,0.730892,0.988532,0.482483,11.149885,0.009761,215.371756,1.655783,0.000000,10.435732,0,Normal
1.000000,0.701001,1.000000,0.319573,11.339771,0.000000,133.674509,2.015502,0.000000,41.749750,3,TrafficAnomaly
1.000000,0.639627,0.998238,0.379076,14.097552,0.000000,128.240502,2.930896,-0.000000,29.567910,3,TrafficAnomaly
1.000000,0.761166,0.972054,0.344020,10.255014,0.000000,147.441428,2.795290,0.000000,31.428266,3,TrafficAnomaly
0.972657,0.752553,0.966869,0.421493,30.211950,0.083057,76.925196,8.157927,3.000000,7.795865,4,CarrierDisruption
1.000000,0.632706,1.000000,0.868510,10.819930,0.000000,171.664265,1.702599,0.000000,11.964563,0,Normal
1.000000,0.673678,0.983973,0.332802,30.020815,0.057909,76.109812,5.691388,4.000000,5.988728,4,CarrierDisruption
0.963401,0.682859,0.991141,0.392375,30.872524,0.079730,71.691247,4.485114,3.000000,8.902787,4,CarrierDisruption
1.000000,0.706892,0.981554,0.362699,9.864185,0.000000,199.220975,0.945383,2.000000,11.890164,0,Normal
0.956622,0.710612,0.901811,0.428578,26.162608,0.049385,77.140314,2.963859,4.000000,18.941624,5,MultiStageAttack
1.000000,0.801245,0.968304,0.555499,33.863548,0.072776,72.032052,2.385420,4.000000,10.727270,4,CarrierDisruption
0.977939,0.695160,0.954940,0.501233,31.848472,0.084109,65.355745,6.844831,3.000000,10.738306,4,CarrierDisruption
1.000000,0.715504,0.963727,0.256893,34.597615,0.009122,81.324591,2.787094,1.000000,10.940015,4,CarrierDisruption
0.982936,0.700522,0.958860,0.400172,10.656136,0.000000,177.181322,1.181584,-0.000000,13.457119,1,GeometricAttack
1.000000,0.604748,0.956421,0.637048,9.039951,0.000000,141.791746,2.119092,0.000000,36.507636,3,TrafficAnomaly
1.000000,0.660030,1.000000,0.555656,12.436001,0.005589,94.286594,2.548497,3.000000,35.826633,3,TrafficAnomaly
0.981614,0.609436,0.971559,0.390359,12.570639,0.023856,148.604220,0.906707,0.000000,14.216476,1,GeometricAttack
1.000000,0.718470,0.985121,0.295971,36.122255,0.100104,92.259911,7.155827,7.000000,7.827565,4,CarrierDisruption
0.929761,0.673572,0.819097,0.666387,9.116657,0.002906,180.623615,0.965797,0.000000,22.202240,2,MajorityAttack
0.987443,0.662970,0.982821,0.357590,33.638571,0.034027,77.103654,2.287773,2.000000,5.336476,4,CarrierDisruption
0.926594,0.631199,0.835610,0.523846,32.237112,0.052409,76.767100,5.965613,4.000000,24.816374,5,MultiStageAttack
0.927421,0.581402,0.842427,0.433378,7.614384,0.000000,175.352570,2.250218,1.000000,15.505484,2,MajorityAttack
0.980596,0.710141,0.956506,0.444335,9.034358,0.042342,151.280537,0.919559,3.000000,16.251482,1,GeometricAttack
0.971794,0.738282,0.943660,0.328444,12.928684,0.055403,113.627869,2.021020,2.000000,34.638433,3,TrafficAnomaly
0.992250,0.631126,0.890443,0.415955,10.104490,0.013407,172.820679,1.942672,0.000000,8.629045,1,GeometricAttack
0.965631,0.649657,0.836783,0.335667,33.365829,0.057938,72.977219,6.802961,2.000000,16.843065,5,MultiStageAttack
1.000000,0.725456,0.899216,0.657036,9.293036,0.024650,150.961332,2.019030,2.000000,13.305468,1,GeometricAttack
1.000000,0.683904,1.000000,0.370618,12.167799,0.086985,147.555710,1.581254,2.000000,7.129099,5,MultiStageAttack
0.933841,0.742946,0.890846,0.497314,10.181994,0.000000,174.000371,1.295834,-0.000000,12.494724,1,GeometricAttack
0.947821,0.665045,0.829797,0.582605,9.772654,0.027396,179.702701,1.235088,1.000000,16.371937,2,MajorityAttack
0.989643,0.739036,0.997154,0.320871,8.869023,0.038708,159.751073,1.096824,2.000000,5.392903,0,Normal
1.000000,0.691556,0.952805,0.290037,12.392428,0.017101,225.154945,1.718788,0.000000,7.279142,0,Normal
0.943914,0.661803,1.000000,0.435838,11.890103,0.000000,203.574628,1.625082,1.000000,9.410488,0,Normal
0.965824,0.535225,0.876978,0.861222,32.443318,0.102054,70.190676,6.765924,4.000000,25.912047,5,MultiStageAttack
0.917120,0.679999,0.860634,0.369458,9.245665,0.032382,188.180990,1.469072,2.000000,11.786873,1,GeometricAttack
0.994566,0.669829,0.895554,0.587176,29.702521,0.072364,81.746717,5.669429,4.000000,25.132247,5,MultiStageAttack
0.992629,0.622239,1.000000,0.614712,35.561702,0.082214,67.079541,4.655347,3.000000,8.085891,4,CarrierDisruption
1.000000,0.722559,0.988737,0.487994,11.795659,0.000000,138.269275,2.622411,2.000000,28.814196,3,TrafficAnomaly
1.000000,0.564920,0.959167,0.676563,8.057169,0.033515,201.518167,1.079430,1.000000,11.599679,0,Normal
0.991657,0.647875,0.827034,0.604324,12.004987,0.028763,195.943930,1.743979,-0.000000,15.727718,2,MajorityAttack
0.993614,0.675303,0.948860,0.418397,42.757076,0.224390,48.253842,5.465690,8.000000,4.950475,4,CarrierDisruption
0.973157,0.816883,1.000000,0.410294,37.833859,0.049141,73.095431,6.668432,3.000000,14.402700,4,CarrierDisruption
1.000000,0.699005,0.974280,0.371063,8.153539,0.011404,134.417349,1.604361,-0.000000,33.953996,3,TrafficAnomaly
0.955858,0.593405,0.807263,0.669268,33.078157,0.087422,70.351105,4.252028,2.000000,20.185560,5,MultiStageAttack
0.941406,0.777452,0.930280,0.472668,9.381537,0.014008,168.195382,0.944981,0.000000,13.848923,1,GeometricAttack
1.000000,0.743765,0.975153,0.519862,11.050551,0.000000,152.997078,1.733985,-0.000000,31.216007,3,TrafficAnomaly
1.000000,0.630932,1.000000,0.733499,12.274592,0.000000,175.825617,2.141985,0.000000,14.674328,0,Normal
0.973848,0.655929,1.000000,0.222250,10.228626,0.000000,195.294529,1.267669,0.000000,9.403786,0,Normal
0.995598,0.588522,0.933223,0.888132,27.408098,0.081415,62.483718,5.578099,4.000000,10.135211,4,CarrierDisruption
1.000000,0.665479,0.986296,0.496047,9.173027,0.005699,186.463577,1.054663,-0.000000,10.398719,0,Normal
0.939352,0.697381,0.833231,0.635810,36.628641,0.005586,77.096388,6.094623,2.000000,27.395804,5,MultiStageAttack
0.990419,0.605200,0.940986,0.544601,13.010434,0.000332,225.096489,0.769302,1.000000,10.145042,0,Normal
1.000000,0.629412,0.966544,0.748715,13.250583,0.027849,217.205302,0.819930,1.000000,11.825936,0,Normal
0.930062,0.728769,0.886321,0.507073,10.384827,0.016980,193.391404,0.788358,1.000000,15.352588,1,GeometricAttack
0.922781,0.576683,0.771429,1.218089,37.487857,0.104583,80.179401,3.580223,2.000000,26.304495,5,MultiStageAttack
0.952410,0.663412,0.848739,0.676112,38.105300,0.003081,60.785665,3.925315,1.000000,23.112604,5,MultiStageAttack
0.983833,0.631932,0.908202,0.376149,26.674505,0.130783,61.943984,3.852029,3.000000,27.219534,5,MultiStageAttack
1.000000,0.654945,0.974265,0.346998,40.488280,0.038445,71.407594,5.435310,2.000000,11.384916,4,CarrierDisruption
0.950407,0.706963,0.835412,0.523010,42.212072,0.101240,72.960675,3.273054,4.000000,25.762908,5,MultiStageAttack
0.957199,0.612616,0.982434,0.620171,10.996256,0.017568,144.706499,2.955610,1.000000,19.293096,3,TrafficAnomaly
1.000000,0.587042,1.000000,1.039346,33.345837,0.086577,61.815732,4.284629,2.000000,14.795297,1,GeometricAttack
1.000000,0.716044,1.000000,0.516478,8.635158,0.017635,140.563059,1.515634,1.000000,12.423622,0,Normal
0.986000,0.747159,0.990713,0.432008,36.471260,0.065171,63.566950,3.855038,3.000000,10.940304,4,CarrierDisruption
0.991189,0.650030,1.000000,0.739218,10.783978,0.067269,190.594991,1.079132,1.000000,12.447573,0,Normal
0.964694,0.701692,1.000000,0.362231,12.593807,0.055977,160.932595,1.165082,3.000000,13.522501,0,Normal
0.949845,0.707567,1.000000,0.447160,29.910694,0.059231,60.951765,5.415384,1.000000,12.010506,4,CarrierDisruption
1.000000,0.566832,1.000000,0.540624,10.402129,0.006580,178.369052,0.840200,0.000000,9.379889,0,Normal
1.000000,0.669888,1.000000,0.313775,9.349980,0.022373,121.667744,2.443709,-0.000000,42.508607,3,TrafficAnomaly
0.956043,0.562482,0.889519,1.107708,40.003085,0.149594,71.168553,5.915110,3.000000,27.581727,2,MajorityAttack
1.000000,0.641352,0.976512,0.527447,12.019652,0.002847,119.928783,2.328605,0.000000,24.972608,3,TrafficAnomaly
0.933011,0.679326,0.828981,0.661451,22.698930,0.108141,60.203998,8.633175,3.000000,30.742593,5,MultiStageAttack
0.974031,0.612005,0.990994,0.660442,10.087132,0.005243,136.468479,3.326571,-0.000000,30.597940,3,TrafficAnomaly
0.984594,0.716226,0.933468,0.371797,13.198967,0.000000,171.511094,0.919908,-0.000000,15.893778,1,GeometricAttack
0.960378,0.681720,0.848732,0.546226,8.684714,0.070331,225.443670,1.367144,2.000000,10.920382,2,MajorityAttack
0.959787,0.668093,0.821319,0.705221,11.104028,0.000000,180.639895,0.365624,0.000000,19.463250,2,MajorityAttack
0.954591,0.754329,0.987637,0.377912,36.215707,0.036102,64.030974,4.596813,3.000000,10.046398,4,CarrierDisruption
0.939335,0.750210,0.879243,0.391631,10.978207,0.000000,211.983316,1.655583,0.000000,20.260051,1,GeometricAttack
0.959303,0.712243,1.000000,0.513648,11.087246,0.000000,181.448520,0.975796,1.000000,13.960008,0,Normal
0.900606,0.650314,0.853661,0.367680,10.508581,0.066063,163.509034,1.646365,3.000000,21.001111,2,MajorityAttack
1.000000,0.689046,1.000000,0.935958,8.274678,0.032367,120.062446,2.974946,0.000000,28.074243,3,TrafficAnomaly
1.000000,0.711338,0.987902,0.494757,10.532681,0.000000,125.346543,2.331110,-0.000000,34.756287,3,TrafficAnomaly
0.971596,0.512431,0.895537,0.788879,31.318254,0.018335,68.326341,2.676491,2.000000,25.118556,5,MultiStageAttack
0.952694,0.684650,0.884607,0.480957,11.680910,0.012131,186.052413,1.540537,1.000000,15.616513,1,GeometricAttack
0.948959,0.675451,0.837113,0.686837,35.355014,0.066361,86.644038,5.273121,3.000000,28.554997,5,MultiStageAttack
1.000000,0.700168,1.000000,0.297528,23.175594,0.097359,63.792521,4.216407,5.000000,9.303344,4,CarrierDisruption
1.000000,0.670227,0.968503,0.447389,10.477318,0.000000,124.372396,2.283174,-0.000000,32.266032,3,TrafficAnomaly
0.980063,0.726471,1.000000,0.558820,11.803958,0.007495,194.179409,0.708942,0.000000,9.463429,1,GeometricAttack
0.976179,0.577602,0.772966,0.489407,38.002468,0.059426,89.076776,2.323812,3.000000,26.230527,5,MultiStageAttack
1.000000,0.739815,1.000000,0.634170,36.261405,0.063558,60.306101,4.749524,3.000000,10.215606,4,CarrierDisruption
1.000000,0.719249,1.000000,0.391552,33.723381,0.157823,63.007083,5.576062,5.000000,10.370647,4,CarrierDisruption
0.882244,0.643560,0.862705,0.576365,23.568044,0.119614,68.882636,2.817318,3.000000,25.570794,5,MultiStageAttack
0.942880,0.594041,0.867639,0.478634,33.463621,0.083008,73.672604,4.432593,4.000000,26.964105,5,MultiStageAttack
1.000000,0.685099,1.000000,0.327760,10.550707,0.055861,147.181791,2.085965,1.000000,27.814069,3,TrafficAnomaly
0.937072,0.688918,0.912535,0.510698,9.230902,0.000000,166.948175,0.834702,0.000000,12.733771,1,GeometricAttack
0.962695,0.563810,0.893654,0.716623,28.909108,0.078676,68.115758,4.193936,2.000000,20.052052,5,MultiStageAttack
0.931493,0.744992,1.000000,0.338580,8.333870,0.000000,180.788822,1.211649,0.000000,8.140533,0,Normal
0.976638,0.552669,0.851333,0.770265,13.827250,0.027758,192.959709,1.531767,0.000000,26.919572,2,MajorityAttack
1.000000,0.733724,1.000000,0.319257,14.216484,0.003441,189.182538,1.142730,0.000000,9.413128,0,Normal
0.975195,0.710611,1.000000,0.480664,6.507638,0.008055,122.473910,1.463362,2.000000,24.279356,3,TrafficAnomaly
0.965857,0.533253,0.987504,0.906081,12.429770,0.000000,152.829507,0.843556,2.000000,11.810811,0,Normal
1.000000,0.772047,1.000000,0.489894,30.417734,0.099987,56.424046,5.239182,5.000000,6.319291,4,CarrierDisruption
1.000000,0.694340,1.000000,0.441019,10.964623,0.004339,186.475142,0.822687,-0.000000,10.471184,0,Normal
1.000000,0.803357,1.000000,0.388866,13.998107,0.011761,191.388797,0.967677,0.000000,7.953479,0,Normal
0.996697,0.703063,1.000000,0.363761,12.681145,0.008825,178.211046,1.434013,0.000000,11.561666,0,Normal
1.000000,0.632199,0.930095,0.606218,41.965940,0.048902,64.141620,3.394247,3.000000,10.813883,4,CarrierDisruption
0.934558,0.667153,0.816019,0.517308,37.863819,0.071533,81.922679,5.415065,4.000000,27.651436,5,MultiStageAttack
0.924120,0.555775,0.819873,0.826053,12.911645,0.000000,206.861867,1.090095,0.000000,10.067827,2,MajorityAttack
0.981046,0.698194,0.929359,0.575980,10.708253,0.071024,133.642859,1.402367,1.000000,10.388532,1,GeometricAttack
1.000000,0.772116,1.000000,0.359123,13.889013,0.023808,111.956521,1.929465,-0.000000,25.752631,3,TrafficAnomaly
0.962031,0.705343,0.900792,0.419714,8.441545,0.060206,204.429498,1.060096,2.000000,16.417129,1,GeometricAttack
0.979755,0.616759,1.000000,0.529449,9.336996,0.000000,104.352191,1.584572,0.000000,31.269188,3,TrafficAnomaly
1.000000,0.724960,0.992715,0.668109,13.156168,0.000000,200.910632,1.227112,1.000000,10.530098,0,Normal
0.995638,0.682192,0.933692,0.500789,11.094650,0.055619,169.054850,1.677258,1.000000,15.521579,1,GeometricAttack
0.936372,0.596794,0.858181,0.645914,9.776601,0.000000,163.842777,0.945723,0.000000,14.007664,2,MajorityAttack
0.939454,0.620739,0.814517,0.632372,40.396196,0.130494,58.868547,3.482633,5.000000,24.006851,5,MultiStageAttack
1.000000,0.655914,0.965346,0.292271,12.482252,0.076606,181.863575,1.054249,2.000000,9.228717,0,Normal
0.939945,0.621529,0.821204,0.507210,34.506460,0.037490,73.950057,5.649265,2.000000,22.792261,5,MultiStageAttack
1.000000,0.736477,0.990923,0.353262,29.303422,0.085746,67.372435,4.179219,5.000000,11.001759,4,CarrierDisruption
0.960515,0.663961,1.000000,0.628814,11.430530,0.004856,163.410824,1.379160,0.000000,6.370327,0,Normal
0.942802,0.684625,0.952053,0.282381,12.256514,0.003223,136.732120,2.643264,0.000000,30.706170,3,TrafficAnomaly
0.948809,0.663860,0.963882,0.615617,11.637058,0.000000,165.587112,0.983670,1.000000,16.932779,1,GeometricAttack
0.979491,0.700512,0.901873,0.473554,40.332571,0.081476,78.134689,5.115181,3.000000,25.999957,5,MultiStageAttack
0.951141,0.640297,0.959075,1.047738,11.700499,0.000000,183.738436,1.650497,0.000000,8.794008,0,Normal
0.954780,0.624686,0.946536,0.406668,27.377150,0.028459,41.692337,7.429869,1.000000,21.864922,5,MultiStageAttack
0.983653,0.758875,1.000000,0.590996,11.344284,0.060472,177.765413,0.797705,1.000000,7.164318,0,Normal
0.928213,0.574477,0.860561,0.756525,36.770980,0.136852,60.118513,6.128040,3.000000,41.112656,5,MultiStageAttack
0.893857,0.666071,0.922234,0.390773,10.934313,0.000000,185.390700,1.328100,-0.000000,13.708580,2,MajorityAttack
0.979308,0.702129,0.925419,0.576430,12.350312,0.000000,180.347915,1.998087,-0.000000,14.736604,1,GeometricAttack
0.965825,0.571644,0.914853,0.949214,10.071040,0.006313,175.232046,1.407682,0.000000,13.878240,1,GeometricAttack
0.915878,0.688975,0.861822,0.555956,12.110944,0.000000,194.619599,1.568188,-0.000000,16.071968,2,MajorityAttack
0.995277,0.707266,1.000000,0.694005,15.120950,0.000000,136.056022,2.347197,0.000000,37.214624,3,TrafficAnomaly
0.993290,0.670215,0.973189,0.358776,12.110288,0.051771,159.639864,1.560655,2.000000,7.160061,0,Normal
0.996641,0.651312,0.981895,0.334507,11.614858,0.034742,162.450811,0.518989,1.000000,11.739646,4,CarrierDisruption
1.000000,0.713028,1.000000,0.353948,10.006424,0.000000,186.863679,0.656452,0.000000,11.929997,0,Normal
0.919292,0.681897,0.899427,0.645290,10.901732,0.093990,162.724549,1.588095,2.000000,17.011644,2,MajorityAttack
1.000000,0.629406,0.976223,1.058122,9.350106,0.000445,174.270368,1.587416,0.000000,8.322464,0,Normal
1.000000,0.685702,1.000000,0.430965,9.874489,0.000000,123.215150,2.553455,0.000000,33.259426,3,TrafficAnomaly
0.975692,0.692150,0.952437,0.478341,11.965814,0.000000,177.901087,0.903216,0.000000,13.737810,1,GeometricAttack
1.000000,0.716225,0.910158,0.506583,9.598185,0.068943,80.141346,1.927277,3.000000,33.253044,3,TrafficAnomaly
0.929282,0.742198,0.981650,0.349063,9.127834,0.012385,143.278534,2.684152,0.000000,42.449842,3,TrafficAnomaly
0.943890,0.635877,0.892765,0.369071,11.395632,0.002757,165.345001,1.792059,0.000000,15.247014,2,MajorityAttack
1.000000,0.800650,0.930691,0.523519,10.747754,0.014999,129.253037,3.289004,1.000000,37.429212,3,TrafficAnomaly
0.912975,0.620306,1.000000,0.334641,33.055042,0.046003,63.228472,3.592497,5.000000,10.572242,4,CarrierDisruption
0.970100,0.699395,0.843137,0.332658,11.070716,0.033250,224.809191,1.494083,0.000000,15.916458,2,MajorityAttack
1.000000,0.727506,0.960343,0.268256,10.868852,0.058379,118.205788,2.885095,2.000000,26.017898,3,TrafficAnomaly
1.000000,0.708329,0.983187,0.510950,13.550997,0.000000,87.721683,1.077407,0.000000,23.271819,3,TrafficAnomaly
0.999646,0.693189,0.912248,0.523781,10.216842,0.013474,164.184362,0.658031,-0.000000,17.043180,1,GeometricAttack
0.989480,0.715600,0.872362,0.302615,10.363019,0.000000,182.930410,1.327414,0.000000,13.675403,1,GeometricAttack
0.974273,0.704894,0.920644,0.362174,12.262510,0.041370,178.111453,1.184814,2.000000,13.073329,1,GeometricAttack
1.000000,0.612007,0.933193,0.833005,37.423256,0.096540,65.269186,3.127475,4.000000,11.094991,4,CarrierDisruption
0.938705,0.574467,0.920506,1.034643,13.594291,0.017126,184.170315,1.260032,1.000000,7.144246,1,GeometricAttack
0.935012,0.561755,1.000000,0.659167,12.601356,0.086857,179.443381,1.348803,2.000000,7.919709,0,Normal
1.000000,0.715358,1.000000,0.551935,10.241555,0.021850,134.426693,1.878619,1.000000,32.766514,3,TrafficAnomaly
0.983786,0.729561,0.993705,0.329293,10.488954,0.021765,133.466142,2.514276,0.000000,23.882545,3,TrafficAnomaly
0.985075,0.759659,1.000000,0.452035,11.741465,0.000000,103.324813,3.285967,-0.000000,13.547021,3,TrafficAnomaly
0.954712,0.660241,0.930451,0.376814,11.545650,0.004574,223.312767,0.976125,1.000000,16.347498,1,GeometricAttack
0.949296,0.590616,0.913251,0.586150,9.738257,0.005373,160.117776,0.899964,0.000000,21.126039,2,MajorityAttack
0.906569,0.634437,0.945091,0.618191,34.653143,0.118378,63.305596,6.003185,4.000000,23.405120,5,MultiStageAttack
0.952099,0.628269,0.768093,0.623155,26.343956,0.175670,66.733374,4.579640,7.000000,24.522687,5,MultiStageAttack
1.000000,0.719993,0.923429,0.473578,9.349978,0.052675,119.993469,2.098784,1.000000,28.139044,3,TrafficAnomaly
0.886822,0.574385,0.769056,1.485438,26.992663,0.068715,73.503039,2.875193,4.000000,25.415802,5,MultiStageAttack
0.944843,0.542824,0.786437,1.204847,12.208336,0.026554,159.738940,1.643808,1.000000,20.778316,2,MajorityAttack
0.992247,0.655746,1.000000,0.433890,30.827728,0.271877,49.280356,5.310447,6.000000,10.747435,4,CarrierDisruption
0.954273,0.766868,0.923116,0.549860,36.553560,0.000000,78.705603,5.865680,1.000000,12.055737,4,CarrierDisruption
0.922792,0.741649,0.792599,0.570617,28.271861,0.088597,69.688541,5.041406,4.000000,32.900784,5,MultiStageAttack
0.980120,0.702555,0.978816,0.517701,10.781365,0.000000,215.918527,1.297782,1.000000,9.665980,0,Normal
0.883038,0.647383,0.837162,0.754919,12.030809,0.000000,158.197783,1.794000,-0.000000,22.849962,2,MajorityAttack
0.924468,0.738678,0.803956,0.451292,9.464565,0.078513,186.576000,1.874266,5.000000,16.672272,2,MajorityAttack
0.984330,0.602389,0.842650,0.434084,9.429903,0.006753,160.453802,0.877211,-0.000000,15.490097,2,MajorityAttack
0.999675,0.673913,0.856994,0.598399,10.580345,0.047899,197.350150,1.241186,2.000000,15.912145,2,MajorityAttack
0.990842,0.724244,1.000000,0.715224,11.702796,0.007598,139.949114,1.684807,0.000000,25.016729,3,TrafficAnomaly
1.000000,0.551128,0.964711,1.073837,11.137578,0.081621,136.163588,0.907851,2.000000,12.922378,1,GeometricAttack
1.000000,0.737913,1.000000,0.455724,37.484427,0.021462,73.816202,4.043819,2.000000,9.372044,4,CarrierDisruption
1.000000,0.662261,1.000000,0.384990,37.345230,0.112854,51.083256,7.544221,5.000000,11.264222,4,CarrierDisruption
0.975961,0.626913,0.831683,0.704090,11.249566,0.065139,204.192641,1.821873,3.000000,12.264723,1,GeometricAttack
1.000000,0.686826,1.000000,0.576370,13.227754,0.005945,123.907089,2.234260,0.000000,32.261795,3,TrafficAnomaly
0.937707,0.648111,0.977824,0.306346,35.221325,0.113692,61.133303,5.632583,4.000000,7.706804,4,CarrierDisruption
0.949104,0.637393,0.860378,0.590974,10.278735,0.060291,179.350911,0.768388,2.000000,15.551369,2,MajorityAttack
1.000000,0.712508,0.964170,0.489657,9.701411,0.051953,151.235962,1.270078,2.000000,34.486326,3,TrafficAnomaly
0.962713,0.671669,0.960714,0.559612,12.986811,0.000000,208.000311,1.256231,2.000000,8.410507,1,GeometricAttack
1.000000,0.703744,0.958764,0.396069,12.460214,0.088175,136.597806,1.648683,3.000000,8.551285,0,Normal
0.931938,0.668096,0.839286,0.667985,12.664989,0.000000,177.058081,1.259536,0.000000,22.748000,2,MajorityAttack
0.987373,0.728245,1.000000,0.355154,8.493606,0.012945,195.283066,1.391416,0.000000,9.618728,0,Normal
1.000000,0.744093,1.000000,0.474317,35.913063,0.095878,48.427870,4.038594,4.000000,7.562071,4,CarrierDisruption
0.985692,0.763259,1.000000,0.490161,9.787161,0.012107,220.139612,1.380480,0.000000,9.366999,0,Normal
1.000000,0.745653,0.986818,0.532917,32.678011,0.072814,71.062679,5.766992,4.000000,11.834363,4,CarrierDisruption
0.944789,0.647860,0.803910,0.565267,9.378279,0.021407,173.696775,1.155902,-0.000000,12.147934,2,MajorityAttack
0.985394,0.788146,1.000000,0.490663,13.732037,0.059899,193.954973,1.699439,1.000000,11.579145,0,Normal
0.962452,0.649441,1.000000,0.503611,11.453119,0.042032,149.018454,2.749007,3.000000,19.918865,3,TrafficAnomaly
0.945106,0.645776,0.964009,0.320716,28.741892,0.130129,60.757473,6.631893,5.000000,11.917279,4,CarrierDisruption
0.910631,0.649227,0.858073,0.525744,29.481501,0.015519,72.463064,5.605801,3.000000,24.169391,5,MultiStageAttack
0.984700,0.746924,1.000000,0.350424,28.202788,0.203459,60.510210,4.988389,6.000000,9.761141,4,CarrierDisruption
0.914979,0.694893,0.858330,0.437011,9.643303,0.000000,172.666952,1.700405,0.000000,10.151980,1,GeometricAttack
0.987167,0.657162,0.863505,0.441291,11.606412,0.021778,189.465770,1.630868,1.000000,13.924257,1,GeometricAttack
1.000000,0.667428,1.000000,0.524566,39.759412,0.167481,70.849233,7.063699,6.000000,12.045775,4,CarrierDisruption
0.994310,0.713205,1.000000,0.365519,9.055318,0.026337,138.980802,1.248045,2.000000,10.778037,0,Normal
0.957735,0.775758,1.000000,0.437178,8.740999,0.000000,105.362453,2.253915,-0.000000,33.196427,3,TrafficAnomaly
1.000000,0.783664,0.942768,0.526266,11.467318,0.000000,107.947998,2.444690,-0.000000,22.664847,3,TrafficAnomaly
1.000000,0.609024,0.998714,0.615284,29.126983,0.028006,57.904798,5.708731,1.000000,9.694904,4,CarrierDisruption
0.948130,0.645298,1.000000,0.305247,35.303082,0.037324,82.471177,4.785594,2.000000,8.487273,4,CarrierDisruption
0.940833,0.656311,0.987014,0.458643,9.955144,0.000000,143.135523,2.077109,1.000000,24.659757,3,TrafficAnomaly
0.896943,0.706672,0.831538,0.700415,10.822639,0.069289,199.693488,1.126997,1.000000,23.494583,2,MajorityAttack
0.996435,0.685364,1.000000,0.281977,29.021168,0.093195,58.452642,3.218536,5.000000,11.584941,4,CarrierDisruption
0.910566,0.651123,0.845715,0.584287,10.729083,0.001082,187.902930,0.892118,0.000000,27.077107,2,MajorityAttack
0.960408,0.644307,0.963665,0.477277,10.515947,0.006432,192.953640,1.208707,0.000000,9.594373,0,Normal
0.996002,0.665216,0.980578,0.566678,31.797029,0.120127,67.362451,3.765860,5.000000,11.299369,4,CarrierDisruption
0.995997,0.693064,1.000000,0.389353,12.470667,0.034248,192.108142,1.158406,-0.000000,8.135658,0,Normal
1.000000,0.561196,1.000000,0.724694,11.680148,0.019849,197.984453,1.770557,0.000000,12.850861,0,Normal
0.922286,0.687149,0.863215,0.498374,38.209049,0.004111,75.792134,5.595660,2.000000,21.286626,5,MultiStageAttack
0.983138,0.664413,1.000000,0.350653,12.147659,0.005866,142.694121,3.069042,1.000000,36.330887,3,TrafficAnomaly
0.925063,0.641154,0.806723,0.580557,31.041531,0.097139,55.219986,5.300518,5.000000,16.998364,5,MultiStageAttack
0.902937,0.650941,0.844213,0.482071,12.553308,0.000000,199.848302,0.822245,0.000000,17.909182,2,MajorityAttack
0.952423,0.624542,0.946879,0.443177,10.261594,0.005567,207.254333,1.792076,0.000000,20.107411,1,GeometricAttack
0.940995,0.596328,0.971826,0.635303,12.099808,0.000000,105.698361,1.714000,-0.000000,25.195201,3,TrafficAnomaly
0.927961,0.749530,1.000000,0.594906,11.110698,0.018720,153.289577,1.663032,1.000000,7.843971,0,Normal
1.000000,0.743376,0.978166,0.446210,9.632681,0.041059,166.708577,1.022607,1.000000,9.311814,0,Normal
0.912158,0.622567,0.868873,0.460937,36.966565,0.064096,79.305339,5.950761,2.000000,28.745797,5,MultiStageAttack
0.923896,0.671222,0.958226,0.471724,11.146368,0.000000,189.464268,0.936054,1.000000,7.607726,1,GeometricAttack
0.903934,0.697834,0.931716,0.430189,10.025600,0.000000,179.362691,1.020963,1.000000,15.548608,2,MajorityAttack
1.000000,0.712534,1.000000,0.590390,35.436399,0.127477,76.595515,5.160446,3.000000,11.334441,4,CarrierDisruption
0.965374,0.707776,0.934298,0.435725,10.456669,0.000000,197.881121,0.657238,0.000000,17.138106,1,GeometricAttack
1.000000,0.667879,1.000000,0.366832,11.013791,0.000000,132.073608,2.942557,0.000000,36.264191,3,TrafficAnomaly
1.000000,0.715032,1.000000,0.436747,11.172192,0.000000,167.294312,2.527925,0.000000,31.379336,3,TrafficAnomaly
0.968303,0.657156,1.000000,0.415770,8.223507,0.000000,205.655844,1.691320,0.000000,9.254341,0,Normal
0.947240,0.692401,0.847701,0.500482,11.196944,0.000000,175.155464,1.637420,0.000000,20.672914,1,GeometricAttack
